"","traffic_volume","holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","date_","hr"
"2159",3261,"None",297.22,0,0,75,"Clouds",2016-04-16,20
"2160",3231,"None",293.72,0,0,1,"Clear",2016-04-16,21
"2161",3487,"None",293.07,0,0,90,"Clouds",2016-04-16,22
"2162",2511,"None",292.87,0,0,40,"Clouds",2016-04-16,23
"2163",1388,"None",292.29,0,0,40,"Clouds",2016-04-17,0
"2164",830,"None",291.22,0,0,1,"Clear",2016-04-17,1
"2165",648,"None",290.44,0,0,1,"Clear",2016-04-17,2
"2166",395,"None",289.93,0,0,1,"Clear",2016-04-17,3
"2167",390,"None",289.33,0,0,1,"Clear",2016-04-17,4
"2168",629,"None",288.86,0,0,1,"Clear",2016-04-17,5
"2169",1180,"None",288.03,0,0,20,"Clouds",2016-04-17,6
"2170",1734,"None",288.72,0,0,1,"Clear",2016-04-17,7
"2171",2116,"None",291.22,0,0,1,"Clear",2016-04-17,8
"2172",3117,"None",292.51,0,0,1,"Clear",2016-04-17,9
"2173",3847,"None",294.62,0,0,40,"Clouds",2016-04-17,10
"2174",4724,"None",296.08,0,0,40,"Clouds",2016-04-17,12
"2175",4722,"None",297.94,0,0,75,"Clouds",2016-04-17,13
"2176",4661,"None",298.28,0,0,90,"Clouds",2016-04-17,14
"2177",4671,"None",299.15,0,0,90,"Clouds",2016-04-17,16
"2178",4426,"None",298.65,0,0,75,"Clouds",2016-04-17,17
"2179",3125,"None",296.69,0,0,40,"Clouds",2016-04-17,20
"2180",2569,"None",293.8,0,0,1,"Clear",2016-04-17,21
"2181",1801,"None",293.05,0,0,40,"Clouds",2016-04-17,22
"2182",1036,"None",292.29,0,0,40,"Clouds",2016-04-17,23
"2183",588,"None",291.68,0,0,40,"Clouds",2016-04-18,0
"2184",370,"None",291.37,0,0,40,"Clouds",2016-04-18,1
"2185",310,"None",291.36,0,0,40,"Clouds",2016-04-18,2
"2186",299,"None",290.94,0,0,1,"Clear",2016-04-18,3
"2187",840,"None",289.47,0,0,40,"Clouds",2016-04-18,4
"2188",2687,"None",288.29,0,0,1,"Clear",2016-04-18,5
"2189",5872,"None",286.86,0,0,40,"Clouds",2016-04-18,6
"2190",6901,"None",287.82,0,0,90,"Clouds",2016-04-18,7
"2191",6328,"None",289.44,0,0,1,"Clear",2016-04-18,8
"2192",5246,"None",292.49,0,0,40,"Haze",2016-04-18,9
"2193",4587,"None",294,0,0,1,"Clear",2016-04-18,10
"2194",4692,"None",295.36,0,0,40,"Clouds",2016-04-18,11
"2195",4899,"None",296.73,0,0,75,"Clouds",2016-04-18,12
"2196",5433,"None",298.01,0,0,40,"Clouds",2016-04-18,14
"2197",5850,"None",297.45,0,0,75,"Haze",2016-04-18,15
"2198",6660,"None",296.8,0,0,90,"Clouds",2016-04-18,16
"2199",6456,"None",294.89,0,0,90,"Clouds",2016-04-18,17
"2200",4757,"None",293.45,0,0,90,"Rain",2016-04-18,18
"2201",3219,"None",291.59,0,0,90,"Haze",2016-04-18,19
"2202",2739,"None",290.73,0,0,90,"Haze",2016-04-18,20
"2203",2315,"None",288.74,0,0,40,"Rain",2016-04-18,21
"2204",3626,"None",287.51,0,0,1,"Rain",2016-04-18,22
"2205",3626,"None",287.51,0,0,1,"Drizzle",2016-04-18,22
"2206",1644,"None",284.9,0,0,75,"Rain",2016-04-18,23
"2207",1644,"None",284.9,0,0,75,"Drizzle",2016-04-18,23
"2208",626,"None",284.09,0,0,90,"Rain",2016-04-19,0
"2209",626,"None",284.09,0,0,90,"Drizzle",2016-04-19,0
"2210",338,"None",283.31,0,0,90,"Rain",2016-04-19,1
"2211",338,"None",283.31,0,0,90,"Drizzle",2016-04-19,1
"2212",267,"None",282.24,0,0,90,"Rain",2016-04-19,2
"2213",267,"None",282.24,0,0,90,"Drizzle",2016-04-19,2
"2214",315,"None",281.85,0,0,90,"Rain",2016-04-19,3
"2215",315,"None",281.85,0,0,90,"Drizzle",2016-04-19,3
"2216",862,"None",281.85,0,0,90,"Rain",2016-04-19,4
"2217",862,"None",281.85,0,0,90,"Drizzle",2016-04-19,4
"2218",2722,"None",282.35,0.6,0,90,"Rain",2016-04-19,5
"2219",2722,"None",282.35,0.6,0,90,"Drizzle",2016-04-19,5
"2220",2722,"None",282.35,0.6,0,90,"Mist",2016-04-19,5
"2221",5770,"None",282.3,0,0,90,"Rain",2016-04-19,6
"2222",5770,"None",282.3,0,0,90,"Drizzle",2016-04-19,6
"2223",6965,"None",282.65,0,0,90,"Rain",2016-04-19,7
"2224",6332,"None",282.87,0,0,90,"Mist",2016-04-19,8
"2225",6332,"None",282.87,0,0,90,"Rain",2016-04-19,8
"2226",5582,"None",283.3,0,0,90,"Drizzle",2016-04-19,9
"2227",4702,"None",283.8,0,0,90,"Rain",2016-04-19,10
"2228",4702,"None",283.8,0,0,90,"Drizzle",2016-04-19,10
"2229",5089,"None",284.94,0,0,90,"Rain",2016-04-19,11
"2230",5138,"None",285.23,0,0,90,"Rain",2016-04-19,12
"2231",5282,"None",286.01,0,0,90,"Rain",2016-04-19,14
"2232",6082,"None",286.29,0,0,90,"Rain",2016-04-19,15
"2233",6082,"None",286.29,0,0,90,"Drizzle",2016-04-19,15
"2234",6899,"None",286.58,0,0,90,"Rain",2016-04-19,16
"2235",6210,"None",286.61,0,0,90,"Clouds",2016-04-19,17
"2236",4746,"None",286.3,0,0,90,"Clouds",2016-04-19,18
"2237",3448,"None",285.73,0,0,90,"Rain",2016-04-19,19
"2238",3016,"None",285.46,0,0,90,"Clouds",2016-04-19,20
"2239",2843,"None",284.78,0,0,40,"Clouds",2016-04-19,21
"2240",1777,"None",284.78,0,0,40,"Clouds",2016-04-19,22
"2241",1043,"None",284.4,0,0,75,"Clouds",2016-04-19,23
"2242",538,"None",284.29,0,0,75,"Clouds",2016-04-20,0
"2243",381,"None",284.22,0,0,90,"Clouds",2016-04-20,1
"2244",275,"None",284.22,0,0,90,"Clouds",2016-04-20,2
"2245",350,"None",284.29,0,0,75,"Haze",2016-04-20,3
"2246",350,"None",284.29,0,0,75,"Mist",2016-04-20,3
"2247",941,"None",284.22,0,0,40,"Mist",2016-04-20,4
"2248",2859,"None",283.86,0,0,75,"Haze",2016-04-20,5
"2249",2859,"None",283.86,0,0,75,"Mist",2016-04-20,5
"2250",6100,"None",283.79,0,0,90,"Haze",2016-04-20,6
"2251",6100,"None",283.79,0,0,90,"Mist",2016-04-20,6
"2252",7192,"None",283.77,0,0,90,"Haze",2016-04-20,7
"2253",7192,"None",283.77,0,0,90,"Mist",2016-04-20,7
"2254",6405,"None",284.08,0,0,90,"Haze",2016-04-20,8
"2255",6405,"None",284.08,0,0,90,"Mist",2016-04-20,8
"2256",5392,"None",284.34,0,0,90,"Haze",2016-04-20,9
"2257",5392,"None",284.34,0,0,90,"Mist",2016-04-20,9
"2258",4852,"None",284.93,0,0,90,"Haze",2016-04-20,10
"2259",4852,"None",284.93,0,0,90,"Mist",2016-04-20,10
"2260",5038,"None",286.42,0,0,90,"Haze",2016-04-20,11
"2261",5038,"None",286.42,0,0,90,"Mist",2016-04-20,11
"2262",5242,"None",288.02,0,0,75,"Haze",2016-04-20,12
"2263",5281,"None",289.8,0,0,75,"Haze",2016-04-20,13
"2264",5745,"None",290.72,0,0,40,"Clouds",2016-04-20,14
"2265",6701,"None",291.08,0,0,40,"Clouds",2016-04-20,16
"2266",6574,"None",291.28,0,0,75,"Rain",2016-04-20,17
"2267",4808,"None",291.3,0,0,90,"Rain",2016-04-20,18
"2268",3634,"None",289.79,0,0,75,"Rain",2016-04-20,19
"2269",3634,"None",289.79,0,0,75,"Drizzle",2016-04-20,19
"2270",3223,"None",288.48,0,0,90,"Rain",2016-04-20,20
"2271",3223,"None",288.48,0,0,90,"Drizzle",2016-04-20,20
"2272",2833,"None",286.86,0,0,75,"Rain",2016-04-20,21
"2273",2833,"None",286.86,0,0,75,"Mist",2016-04-20,21
"2274",2112,"None",286.36,0,0,90,"Rain",2016-04-20,22
"2275",2112,"None",286.36,0,0,90,"Mist",2016-04-20,22
"2276",2112,"None",286.36,0,0,90,"Drizzle",2016-04-20,22
"2277",2910,"None",285.94,0,0,90,"Rain",2016-04-20,23
"2278",2910,"None",285.94,0,0,90,"Mist",2016-04-20,23
"2279",2910,"None",285.94,0,0,90,"Drizzle",2016-04-20,23
"2280",1381,"None",285.81,0,0,90,"Mist",2016-04-21,0
"2281",1381,"None",285.81,0,0,90,"Rain",2016-04-21,0
"2282",1381,"None",285.81,0,0,90,"Drizzle",2016-04-21,0
"2283",417,"None",285.79,0,0,75,"Rain",2016-04-21,1
"2284",417,"None",285.79,0,0,75,"Mist",2016-04-21,1
"2285",327,"None",285.51,0,0,90,"Mist",2016-04-21,2
"2286",327,"None",285.51,0,0,90,"Rain",2016-04-21,2
"2287",338,"None",285.29,0,0,90,"Mist",2016-04-21,3
"2288",338,"None",285.29,0,0,90,"Drizzle",2016-04-21,3
"2289",856,"None",285.21,0,0,75,"Mist",2016-04-21,4
"2290",856,"None",285.21,0,0,75,"Rain",2016-04-21,4
"2291",856,"None",285.21,0,0,75,"Drizzle",2016-04-21,4
"2292",2781,"None",284.71,0,0,90,"Mist",2016-04-21,5
"2293",2781,"None",284.71,0,0,90,"Rain",2016-04-21,5
"2294",2781,"None",284.71,0,0,90,"Drizzle",2016-04-21,5
"2295",5955,"None",284.92,0,0,90,"Rain",2016-04-21,6
"2296",5955,"None",284.92,0,0,90,"Mist",2016-04-21,6
"2297",7260,"None",284.98,0,0,90,"Mist",2016-04-21,7
"2298",7260,"None",284.98,0,0,90,"Rain",2016-04-21,7
"2299",6303,"None",285.29,0,0,90,"Mist",2016-04-21,8
"2300",6303,"None",285.29,0,0,90,"Rain",2016-04-21,8
"2301",6303,"None",285.29,0,0,90,"Drizzle",2016-04-21,8
"2302",4648,"None",286.22,0,0,90,"Rain",2016-04-21,9
"2303",4648,"None",286.22,0,0,90,"Mist",2016-04-21,9
"2304",4734,"None",286.22,0,0,90,"Rain",2016-04-21,10
"2305",4734,"None",286.22,0,0,90,"Mist",2016-04-21,10
"2306",4734,"None",286.22,0,0,90,"Drizzle",2016-04-21,10
"2307",4884,"None",285.82,2.4,0,90,"Rain",2016-04-21,11
"2308",4884,"None",285.82,2.4,0,90,"Mist",2016-04-21,11
"2309",5197,"None",287.111,0,0,92,"Rain",2016-04-21,12
"2310",5106,"None",287.111,0,0,92,"Rain",2016-04-21,13
"2311",5677,"None",289.288,0,0,36,"Rain",2016-04-21,14
"2312",5994,"None",289.288,0,0,36,"Rain",2016-04-21,15
"2313",6864,"None",289.288,0,0,36,"Rain",2016-04-21,16
"2314",6736,"None",286.924,0,0,68,"Rain",2016-04-21,17
"2315",5021,"None",286.924,0,0,68,"Rain",2016-04-21,18
"2316",3962,"None",286.924,0,0,68,"Rain",2016-04-21,19
"2317",3511,"None",283.293,0,0,0,"Clear",2016-04-21,20
"2318",3166,"None",283.293,0,0,0,"Clear",2016-04-21,21
"2319",3196,"None",283.293,0,0,0,"Clear",2016-04-21,22
"2320",2737,"None",279.893,0,0,24,"Clouds",2016-04-21,23
"2321",983,"None",284.05,0,0,24,"Clouds",2016-04-22,0
"2322",948,"None",283.35,0,0,24,"Clouds",2016-04-22,1
"2323",442,"None",276.542,0,0,0,"Clear",2016-04-22,2
"2324",418,"None",276.542,0,0,0,"Clear",2016-04-22,3
"2325",921,"None",276.542,0,0,0,"Clear",2016-04-22,4
"2326",2824,"None",274.954,0,0,0,"Clear",2016-04-22,5
"2327",6035,"None",274.954,0,0,0,"Clear",2016-04-22,6
"2328",7241,"None",279.75,0,0,0,"Clear",2016-04-22,7
"2329",6166,"None",278.952,0,0,0,"Clear",2016-04-22,8
"2330",5388,"None",278.952,0,0,0,"Clear",2016-04-22,9
"2331",4993,"None",280.65,0,0,0,"Clear",2016-04-22,10
"2332",5228,"None",284.811,0,0,0,"Clear",2016-04-22,11
"2333",5640,"None",282.65,0,0,40,"Clouds",2016-04-22,12
"2334",5521,"None",284.32,0,0,20,"Clouds",2016-04-22,13
"2335",5816,"None",285.62,0,0,1,"Clear",2016-04-22,14
"2336",6604,"None",287.5,0,0,1,"Clear",2016-04-22,16
"2337",4910,"None",287.83,0,0,40,"Clouds",2016-04-22,18
"2338",3974,"None",286.6,0,0,1,"Clear",2016-04-22,19
"2339",3527,"None",285.34,0,0,1,"Clear",2016-04-22,20
"2340",2991,"None",282.63,0,0,1,"Clear",2016-04-22,22
"2341",2181,"None",281.03,0,0,1,"Clear",2016-04-22,23
"2342",1677,"None",280.33,0,0,1,"Clear",2016-04-23,0
"2343",935,"None",279.31,0,0,1,"Clear",2016-04-23,1
"2344",736,"None",278.63,0,0,1,"Clear",2016-04-23,2
"2345",405,"None",278.03,0,0,1,"Clear",2016-04-23,3
"2346",413,"None",277.86,0,0,1,"Clear",2016-04-23,4
"2347",745,"None",277.22,0,0,1,"Clear",2016-04-23,5
"2348",1442,"None",277.13,0,0,1,"Clear",2016-04-23,6
"2349",2202,"None",278.56,0,0,1,"Clear",2016-04-23,7
"2350",3497,"None",281.1,0,0,1,"Clear",2016-04-23,8
"2351",4366,"None",284.05,0,0,12,"Clouds",2016-04-23,9
"2352",4482,"None",287.75,0,0,1,"Clear",2016-04-23,10
"2353",5285,"None",291.25,0,0,1,"Clear",2016-04-23,12
"2354",5057,"None",292.34,0,0,40,"Clouds",2016-04-23,13
"2355",4855,"None",293.17,0,0,1,"Clear",2016-04-23,14
"2356",4755,"None",293.19,0,0,75,"Rain",2016-04-23,16
"2357",4687,"None",293.46,0,0,1,"Rain",2016-04-23,17
"2358",4444,"None",293.26,0,0,1,"Clear",2016-04-23,18
"2359",3340,"None",291.11,0,0,1,"Thunderstorm",2016-04-23,20
"2360",3497,"None",290.2,0,0,1,"Clear",2016-04-23,21
"2361",3000,"None",289.31,0,0,1,"Clear",2016-04-23,22
"2362",2256,"None",289.33,0,0,1,"Clear",2016-04-23,23
"2363",1867,"None",289.23,0,0,40,"Thunderstorm",2016-04-24,0
"2364",1063,"None",288.86,0,0,40,"Thunderstorm",2016-04-24,1
"2365",1063,"None",288.86,0,0,40,"Drizzle",2016-04-24,1
"2366",822,"None",288.35,0,0,1,"Thunderstorm",2016-04-24,2
"2367",822,"None",288.35,0,0,1,"Rain",2016-04-24,2
"2368",395,"None",288.09,0,0,1,"Thunderstorm",2016-04-24,3
"2369",395,"None",288.09,0,0,1,"Rain",2016-04-24,3
"2370",390,"None",287.62,0,0,40,"Rain",2016-04-24,4
"2371",629,"None",287.3,0,0,1,"Thunderstorm",2016-04-24,5
"2372",629,"None",287.3,0,0,1,"Rain",2016-04-24,5
"2373",629,"None",287.3,0,0,1,"Drizzle",2016-04-24,5
"2374",1180,"None",285.97,0.64,0,90,"Rain",2016-04-24,6
"2375",1180,"None",285.97,0.64,0,90,"Thunderstorm",2016-04-24,6
"2376",1734,"None",285.57,1.02,0,90,"Rain",2016-04-24,7
"2377",1734,"None",285.57,1.02,0,90,"Thunderstorm",2016-04-24,7
"2378",2620,"None",284.58,1.6,0,90,"Rain",2016-04-24,8
"2379",2620,"None",284.58,1.6,0,90,"Thunderstorm",2016-04-24,8
"2380",2620,"None",284.58,1.6,0,90,"Mist",2016-04-24,8
"2381",2907,"None",284.34,4.06,0,90,"Rain",2016-04-24,9
"2382",2907,"None",284.34,4.06,0,90,"Thunderstorm",2016-04-24,9
"2383",2907,"None",284.34,4.06,0,90,"Mist",2016-04-24,9
"2384",3494,"None",284.55,5.21,0,90,"Rain",2016-04-24,10
"2385",3494,"None",284.55,5.21,0,90,"Thunderstorm",2016-04-24,10
"2386",3494,"None",284.55,5.21,0,90,"Mist",2016-04-24,10
"2387",3929,"None",284.35,1.02,0,90,"Rain",2016-04-24,11
"2388",3929,"None",284.35,1.02,0,90,"Mist",2016-04-24,11
"2389",3929,"None",284.35,1.02,0,90,"Thunderstorm",2016-04-24,11
"2390",3929,"None",284.35,1.02,0,90,"Drizzle",2016-04-24,11
"2391",4349,"None",284.58,1.02,0,90,"Rain",2016-04-24,12
"2392",4349,"None",284.58,1.02,0,90,"Mist",2016-04-24,12
"2393",4349,"None",284.58,1.02,0,90,"Drizzle",2016-04-24,12
"2394",4779,"None",285.88,0,0,75,"Rain",2016-04-24,13
"2395",4779,"None",285.88,0,0,75,"Mist",2016-04-24,13
"2396",4347,"None",286.28,0,0,75,"Mist",2016-04-24,14
"2397",4347,"None",286.28,0,0,75,"Haze",2016-04-24,14
"2398",4347,"None",286.28,0,0,75,"Rain",2016-04-24,14
"2399",4087,"None",286.36,0,0,90,"Rain",2016-04-24,15
"2400",4087,"None",286.36,0,0,90,"Mist",2016-04-24,15
"2401",4087,"None",286.36,0,0,90,"Drizzle",2016-04-24,15
"2402",4461,"None",286.46,0.51,0,90,"Rain",2016-04-24,16
"2403",4461,"None",286.46,0.51,0,90,"Mist",2016-04-24,16
"2404",5823,"None",286.58,0,0,90,"Mist",2016-04-24,17
"2405",5823,"None",286.58,0,0,90,"Drizzle",2016-04-24,17
"2406",5823,"None",286.58,0,0,90,"Haze",2016-04-24,17
"2407",5823,"None",286.58,0,0,90,"Rain",2016-04-24,17
"2408",3260,"None",286.19,0,0,90,"Mist",2016-04-24,19
"2409",3260,"None",286.19,0,0,90,"Rain",2016-04-24,19
"2410",3260,"None",286.19,0,0,90,"Haze",2016-04-24,19
"2411",2577,"None",285.29,1.02,0,90,"Rain",2016-04-24,20
"2412",2577,"None",285.29,1.02,0,90,"Mist",2016-04-24,20
"2413",2577,"None",285.29,1.02,0,90,"Thunderstorm",2016-04-24,20
"2414",2577,"None",285.29,1.02,0,90,"Drizzle",2016-04-24,20
"2415",2269,"None",284.99,1.91,0,90,"Rain",2016-04-24,21
"2416",2269,"None",284.99,1.91,0,90,"Thunderstorm",2016-04-24,21
"2417",1609,"None",284.79,1.4,0,75,"Rain",2016-04-24,22
"2418",1609,"None",284.79,1.4,0,75,"Mist",2016-04-24,22
"2419",1609,"None",284.79,1.4,0,75,"Thunderstorm",2016-04-24,22
"2420",966,"None",284.49,0.38,0,90,"Rain",2016-04-24,23
"2421",966,"None",284.49,0.38,0,90,"Mist",2016-04-24,23
"2422",966,"None",284.49,0.38,0,90,"Drizzle",2016-04-24,23
"2423",513,"None",284.47,0.25,0,90,"Rain",2016-04-25,0
"2424",513,"None",284.47,0.25,0,90,"Mist",2016-04-25,0
"2425",513,"None",284.47,0.25,0,90,"Drizzle",2016-04-25,0
"2426",334,"None",284.53,3.41,0,90,"Rain",2016-04-25,1
"2427",334,"None",284.53,3.41,0,90,"Mist",2016-04-25,1
"2428",264,"None",284.71,0,0,90,"Rain",2016-04-25,2
"2429",264,"None",284.71,0,0,90,"Mist",2016-04-25,2
"2430",264,"None",284.71,0,0,90,"Drizzle",2016-04-25,2
"2431",337,"None",284.65,0,0,90,"Rain",2016-04-25,3
"2432",337,"None",284.65,0,0,90,"Mist",2016-04-25,3
"2433",337,"None",284.65,0,0,90,"Drizzle",2016-04-25,3
"2434",830,"None",284.41,0.51,0,40,"Rain",2016-04-25,4
"2435",830,"None",284.41,0.51,0,40,"Mist",2016-04-25,4
"2436",830,"None",284.41,0.51,0,40,"Drizzle",2016-04-25,4
"2437",2776,"None",284.14,0,0,40,"Rain",2016-04-25,5
"2438",2776,"None",284.14,0,0,40,"Mist",2016-04-25,5
"2439",2776,"None",284.14,0,0,40,"Drizzle",2016-04-25,5
"2440",5901,"None",283.78,0,0,90,"Mist",2016-04-25,6
"2441",5901,"None",283.78,0,0,90,"Drizzle",2016-04-25,6
"2442",6807,"None",283.52,1.52,0,90,"Rain",2016-04-25,7
"2443",6807,"None",283.52,1.52,0,90,"Mist",2016-04-25,7
"2444",6807,"None",283.52,1.52,0,90,"Thunderstorm",2016-04-25,7
"2445",5521,"None",283.59,4.7,0,90,"Rain",2016-04-25,8
"2446",5521,"None",283.59,4.7,0,90,"Thunderstorm",2016-04-25,8
"2447",5521,"None",283.59,4.7,0,90,"Mist",2016-04-25,8
"2448",4226,"None",283.48,0.76,0,90,"Rain",2016-04-25,10
"2449",4226,"None",283.48,0.76,0,90,"Mist",2016-04-25,10
"2450",4226,"None",283.48,0.76,0,90,"Thunderstorm",2016-04-25,10
"2451",4226,"None",283.48,0.76,0,90,"Drizzle",2016-04-25,10
"2452",4510,"None",283.78,0.25,0,90,"Rain",2016-04-25,11
"2453",4510,"None",283.78,0.25,0,90,"Drizzle",2016-04-25,11
"2454",4510,"None",283.78,0.25,0,90,"Mist",2016-04-25,11
"2455",4678,"None",284.62,0,0,90,"Mist",2016-04-25,12
"2456",4678,"None",284.62,0,0,90,"Drizzle",2016-04-25,12
"2457",4860,"None",284.69,0,0,90,"Mist",2016-04-25,13
"2458",4860,"None",284.69,0,0,90,"Haze",2016-04-25,13
"2459",4860,"None",284.69,0,0,90,"Drizzle",2016-04-25,13
"2460",5847,"None",284.79,0,0,90,"Mist",2016-04-25,15
"2461",5847,"None",284.79,0,0,90,"Haze",2016-04-25,15
"2462",5847,"None",284.79,0,0,90,"Rain",2016-04-25,15
"2463",6552,"None",283.9,0,0,90,"Clouds",2016-04-25,16
"2464",6253,"None",283.86,0,0,90,"Clouds",2016-04-25,17
"2465",4681,"None",283.06,0,0,90,"Clouds",2016-04-25,18
"2466",3233,"None",282.43,0,0,90,"Clouds",2016-04-25,19
"2467",2820,"None",281.93,0,0,90,"Clouds",2016-04-25,20
"2468",2489,"None",281.03,0,0,90,"Clouds",2016-04-25,21
"2469",1491,"None",280.75,0,0,90,"Clouds",2016-04-25,22
"2470",971,"None",280,0,0,90,"Drizzle",2016-04-25,23
"2471",971,"None",280,0,0,90,"Mist",2016-04-25,23
"2472",545,"None",279.1,0,0,90,"Drizzle",2016-04-26,0
"2473",360,"None",279.02,0,0,90,"Clouds",2016-04-26,1
"2474",252,"None",278.47,0,0,90,"Clouds",2016-04-26,2
"2475",332,"None",278.44,0,0,90,"Clouds",2016-04-26,3
"2476",839,"None",277.97,0,0,90,"Mist",2016-04-26,4
"2477",6015,"None",277.99,0,0,90,"Drizzle",2016-04-26,6
"2478",6015,"None",277.99,0,0,90,"Mist",2016-04-26,6
"2479",7149,"None",278.09,0,0,90,"Mist",2016-04-26,7
"2480",6326,"None",278.45,0,0,90,"Clouds",2016-04-26,8
"2481",5321,"None",278.75,0,0,90,"Drizzle",2016-04-26,9
"2482",5321,"None",278.75,0,0,90,"Mist",2016-04-26,9
"2483",5985,"None",280.65,0,0,90,"Clouds",2016-04-26,15
"2484",6505,"None",281.42,0,0,90,"Clouds",2016-04-26,17
"2485",3429,"None",281.83,0,0,90,"Clouds",2016-04-26,19
"2486",2521,"None",281.29,0,0,40,"Clouds",2016-04-26,21
"2487",1053,"None",280.78,0,0,75,"Clouds",2016-04-26,23
"2488",354,"None",279.52,0,0,40,"Clouds",2016-04-27,1
"2489",327,"None",278.67,0,0,1,"Clear",2016-04-27,3
"2490",866,"None",277.95,0,0,1,"Clear",2016-04-27,4
"2491",2918,"None",277.91,0,0,75,"Clouds",2016-04-27,5
"2492",5964,"None",277.59,0,0,1,"Clear",2016-04-27,6
"2493",7076,"None",277.63,0,0,75,"Clouds",2016-04-27,7
"2494",6518,"None",278.6,0,0,1,"Clear",2016-04-27,8
"2495",5296,"None",280.1,0,0,1,"Clear",2016-04-27,9
"2496",4941,"None",282.62,0,0,1,"Clear",2016-04-27,11
"2497",5122,"None",283.37,0,0,1,"Clear",2016-04-27,13
"2498",6115,"None",284.61,0,0,90,"Rain",2016-04-27,15
"2499",6237,"None",282.81,2.96,0,90,"Rain",2016-04-27,17
"2500",1012,"None",278.47,0.54,0,90,"Rain",2016-04-27,23
"2501",1012,"None",278.47,0.54,0,90,"Drizzle",2016-04-27,23
"2502",600,"None",278.17,0.25,0,90,"Rain",2016-04-28,0
"2503",365,"None",277.57,0,0,90,"Rain",2016-04-28,1
"2504",365,"None",277.57,0,0,90,"Mist",2016-04-28,1
"2505",365,"None",277.57,0,0,90,"Thunderstorm",2016-04-28,1
"2506",275,"None",277.9,0,0,90,"Drizzle",2016-04-28,2
"2507",275,"None",277.9,0,0,90,"Rain",2016-04-28,2
"2508",336,"None",278.08,0.25,0,90,"Rain",2016-04-28,3
"2509",877,"None",277.87,0.76,0,90,"Rain",2016-04-28,4
"2510",2772,"None",277.11,0.51,0,90,"Rain",2016-04-28,5
"2511",5517,"None",276.35,0.25,0,90,"Rain",2016-04-28,6
"2512",6154,"None",276.23,0.42,0,90,"Rain",2016-04-28,7
"2513",6154,"None",276.23,0.42,0,90,"Drizzle",2016-04-28,7
"2514",5691,"None",276.39,0,0,90,"Rain",2016-04-28,8
"2515",5691,"None",276.39,0,0,90,"Haze",2016-04-28,8
"2516",5691,"None",276.39,0,0,90,"Drizzle",2016-04-28,8
"2517",5536,"None",276.02,1.02,0,90,"Rain",2016-04-28,9
"2518",5536,"None",276.02,1.02,0,90,"Drizzle",2016-04-28,9
"2519",4655,"None",275.78,1.86,0,90,"Rain",2016-04-28,10
"2520",4655,"None",275.78,1.86,0,90,"Snow",2016-04-28,10
"2521",4894,"None",276.44,0.96,0,90,"Rain",2016-04-28,11
"2522",4894,"None",276.44,0.96,0,90,"Drizzle",2016-04-28,11
"2523",5094,"None",277.14,0.25,0,90,"Rain",2016-04-28,12
"2524",5094,"None",277.14,0.25,0,90,"Mist",2016-04-28,12
"2525",5237,"None",278.38,0,0,90,"Rain",2016-04-28,13
"2526",5237,"None",278.38,0,0,90,"Drizzle",2016-04-28,13
"2527",5572,"None",278.81,0,0,90,"Rain",2016-04-28,14
"2528",5967,"None",279.27,0,0,90,"Rain",2016-04-28,15
"2529",6554,"None",278.73,0.51,0,90,"Rain",2016-04-28,16
"2530",6554,"None",278.73,0.51,0,90,"Drizzle",2016-04-28,16
"2531",6048,"None",278.39,1.02,0,90,"Rain",2016-04-28,17
"2532",6048,"None",278.39,1.02,0,90,"Drizzle",2016-04-28,17
"2533",4884,"None",278.22,1.52,0,90,"Rain",2016-04-28,18
"2534",4884,"None",278.22,1.52,0,90,"Mist",2016-04-28,18
"2535",4884,"None",278.22,1.52,0,90,"Drizzle",2016-04-28,18
"2536",3464,"None",278.32,0.25,0,90,"Rain",2016-04-28,19
"2537",3464,"None",278.32,0.25,0,90,"Mist",2016-04-28,19
"2538",2934,"None",277.94,1.4,0,92,"Rain",2016-04-28,20
"2539",2934,"None",277.94,1.4,0,92,"Mist",2016-04-28,20
"2540",2934,"None",277.94,1.4,0,92,"Drizzle",2016-04-28,20
"2541",2819,"None",277.9,1.52,0,90,"Rain",2016-04-28,21
"2542",2819,"None",277.9,1.52,0,90,"Mist",2016-04-28,21
"2543",2819,"None",277.9,1.52,0,90,"Drizzle",2016-04-28,21
"2544",1993,"None",277.76,1.09,0,90,"Rain",2016-04-28,22
"2545",1993,"None",277.76,1.09,0,90,"Mist",2016-04-28,22
"2546",1993,"None",277.76,1.09,0,90,"Drizzle",2016-04-28,22
"2547",1309,"None",277.71,0.51,0,90,"Rain",2016-04-28,23
"2548",1309,"None",277.71,0.51,0,90,"Drizzle",2016-04-28,23
"2549",597,"None",277.36,0.51,0,90,"Rain",2016-04-29,0
"2550",597,"None",277.36,0.51,0,90,"Drizzle",2016-04-29,0
"2551",458,"None",276.59,0,0,75,"Mist",2016-04-29,1
"2552",357,"None",275.96,0,0,1,"Mist",2016-04-29,2
"2553",398,"None",275.63,0,0,20,"Fog",2016-04-29,3
"2554",398,"None",275.63,0,0,20,"Mist",2016-04-29,3
"2555",810,"None",274.88,0,0,75,"Fog",2016-04-29,4
"2556",810,"None",274.88,0,0,75,"Mist",2016-04-29,4
"2557",2665,"None",274.86,0,0,75,"Mist",2016-04-29,5
